8,27,5,1
7,11,1,2
4,16,2,1
4,15,2,6
10,1892,508,15
5,369,79,8
9,58,13,7
4,34,7,1
7,36,5,2
6,884,182,3
5,19,10,19
7,62,7,1
3,365,72,8
4,4,7,4
6,22,5,2
3,8,4,10
1,11,8,9
11,2117,637,31
2,183,48,3
32,129,33,5
2,48,4,22
5,63,8,1
6,25,1,2
14,57,9,1
10,21,2,2
12,54,8,2
14,110,16,5
12,38,4,2
4,344,66,1
8,18,3,3
2,17,5,1
2,1131,296,14
5,4,2,4
6,32,7,1
6,24,11,26
2,26,4,3
13,52,14,1
10,72,11,2
2,562,146,11
1,32,10,1
8,21,14,10
1,487,117,6
8,57,7,2
1,21,3,1
9,22,2,2
1,11,4,1
2,313,81,1
1,4,8,3
1,93,23,5
1,6,1,5
3,484,130,8
4,435,137,27
2,31,3,1
10,92,25,3
2,18,6,1
3,156,36,3
5,3,1,12
2,13,5,2
5,14,5,2
5,24,9,33
8,47,3,1
1,16,6,1
7,26,4,1
2,418,97,7
5,199,51,9
2,34,6,3
6,26,1,7
5,52,1,6
1,16,7,3
9,25,3,1
3,22,2,2
1,498,122,24
2,6,2,1
1,5,6,1
1,4,3,6
1,11,3,1
5,32,2,2
3,14,5,3
4,35,8,4
3,8,1,1
3,329,62,1
12,45,9,1
2,19,2,2
7,11,7,2
7,11,2,1
2,9,3,1
4,14,9,26
3,43,3,1
2,25,5,6
2,11,3,7
1,9,6,6
7,886,227,9
9,58,8,2
4,238,60,10
1,541,101,4
1,24,6,3
5,25,2,2
2,125,18,5
1,173,38,3
6,19,4,1
5,32,3,4
3,35,6,14
2,644,151,3
8,82,11,4
2,30,8,3
6,11,7,3
8,54,7,2
15,51,12,3
5,30,1,1
3,21,4,3
13,83,14,6
2,11,1,1
10,11,13,6
1,23,2,1
2,11,2,2
6,20,5,1
1,227,38,9
2,666,151,2
1,58,3,1
7,22,8,1
1,8,2,3
14,39,2,5
1,12,1,5
2,9,1,12
7,973,267,23
3,11,2,10
1,222,65,5
20,870,169,3
3,6,2,5
9,287,47,1
5,756,205,4
2,10,4,10
4,1617,402,31
2,45,10,2
9,52,3,1
9,5,1,7
4,58,9,2
1,23,11,1
3,12,2,5
1,16,2,4
2,471,124,1
4,21,13,1
2,386,94,1
3,11,5,1
2,15,1,2
5,50,10,5
1,16,12,1
7,50,11,2
1,494,141,10
4,25,4,1
4,16,2,10
3,322,100,9
10,68,8,1
3,5,4,9
5,38,6,1
8,442,87,10
1,26,4,4
1,288,48,7
2,26,7,5
1,14,3,3
5,125,22,2
6,54,7,3
2,17,7,15
5,165,26,2
4,268,60,1
1,11,1,1
8,149,37,4
2,10,3,1
1,12,6,5
4,31,6,4
4,30,2,4
5,30,1,1
1,15,2,2
3,7,6,12
5,57,16,1
7,52,5,2
4,28,4,1
3,9,2,3
5,761,243,24
12,38,5,3
2,656,209,6
1,7,2,1
5,221,46,25
4,16,3,3
3,26,2,2
15,92,7,5
1,10,2,0
2,20,1,0
2,20,1,0
6,14,8,0
1,10,1,0
10,37,8,0
3,9,1,0
5,26,7,0
1,9,10,0
1,18,2,0
3,42,2,0
8,19,2,0
5,40,5,0
1,15,2,0
1,17,1,0
1,24,2,0
7,45,5,0
2,17,1,0
7,6,1,0
5,28,1,0
4,25,5,0
1,11,1,0
4,31,6,0
4,5,1,0
3,7,1,0
4,9,1,0
2,34,1,0
2,33,2,0
4,50,8,0
6,13,5,0
4,11,1,0
2,9,1,0
10,38,2,0
4,8,4,0
6,6,2,0
11,26,4,0
2,151,23,0
4,12,1,0
3,22,1,0
5,8,4,0
1,12,1,0
2,22,2,0
2,9,2,0
2,9,1,0
2,39,4,0
3,22,5,0
3,11,2,0
1,5,5,0
5,30,7,0
2,16,1,0
2,4,4,0
4,9,1,0
1,6,4,0
1,27,6,0
4,12,8,0
6,13,1,0
9,44,7,0
1,26,4,0
1,11,3,0
5,7,2,0
2,18,1,0
4,7,2,0
1,15,1,0
2,8,3,0
2,11,1,0
2,30,1,0
4,29,1,0
1,12,2,0
4,8,1,0
1,11,2,0
1,7,5,0
3,5,2,0
6,12,1,0
1,9,2,0
1,20,2,0
3,15,1,0
15,55,11,0
2,10,2,0
2,40,1,0
1,8,1,0
2,23,9,0
10,49,1,0
1,14,2,0
3,21,3,0
6,25,1,0
1,11,1,0
1,8,1,0
1,15,2,0
15,72,7,0
4,25,3,0
4,24,1,0
3,12,5,0
4,13,2,0
2,10,1,0
4,11,2,0
1,16,2,0
3,15,11,0
3,17,2,0
3,42,4,0
2,5,4,0
1,16,1,0
1,71,20,0
3,17,3,0
4,6,3,0
1,8,5,0
5,20,2,0
2,28,12,0
2,25,1,0
1,9,1,0
5,13,1,0
4,5,5,0
3,8,1,0
9,9,9,0
16,30,4,0
4,13,2,0
2,23,5,0
5,21,5,0
1,11,1,0
5,11,1,0
4,9,2,0
2,12,1,0
4,15,1,0
3,26,5,0
3,19,1,0
9,36,10,0
1,18,1,0
10,65,7,0
1,14,1,0
2,9,1,0
3,8,6,0
7,47,4,0
4,16,4,0
4,6,3,0
2,15,5,0
11,76,14,0
11,12,1,0
4,18,1,0
2,28,2,0
5,10,6,0
3,13,1,0
4,27,1,0
2,43,16,0
3,12,5,0
3,7,6,0
1,19,5,0
6,385,96,0
3,42,4,0
3,38,8,0
5,7,2,0
4,18,12,0
5,36,2,0
10,37,6,0
5,20,1,0
7,26,1,0
6,20,8,0
5,11,3,0
4,16,1,0
5,17,1,0
6,20,4,0
3,5,2,0
3,13,4,0
2,191,32,0
5,30,1,0
9,10,2,0
1,17,3,0
10,31,4,0
2,7,2,0
1,8,1,0
11,27,6,0
1,3,6,0
6,19,1,0
1,12,2,0
1,16,1,0
6,6,2,0
3,25,2,0
6,39,2,0
11,44,4,0
3,29,7,0
2,35,1,0
2,17,1,0
2,13,1,0
2,18,2,0
1,9,6,0
5,11,1,0
4,25,4,0
1,8,2,0
4,6,1,0
2,15,1,0
8,29,6,0
2,10,1,0
4,7,1,0
7,24,2,0
4,7,4,0
1,25,7,0
1,11,1,0
1,14,1,0
2,22,2,0
1,15,1,0
3,5,2,0
7,12,1,0
2,16,1,0
9,20,1,0
5,51,10,0
8,14,1,0
2,12,3,0
7,18,1,0
2,24,3,0
3,7,2,0
1,12,1,0
7,25,7,0
6,38,2,0
1,9,4,0
1,14,1,0
1,12,2,0
4,12,2,0
1,8,1,0
4,40,3,0
3,9,1,0
1,19,1,0
3,12,1,0
4,13,1,0
1,16,11,0
4,15,3,0
7,31,10,0
1,17,1,0
2,19,2,0
3,12,5,0
3,10,1,0
4,9,1,0
3,20,7,0
2,10,3,0
4,48,1,0
7,74,19,0
4,39,5,0
4,9,2,0
2,21,1,0
1,15,1,0
3,7,3,0
13,79,11,0
3,16,3,0
4,19,9,0
3,13,2,0
4,15,1,0
3,3,4,0
4,25,1,0
3,8,2,0
9,39,9,0
4,23,2,0
3,9,1,0
3,8,12,0
2,8,1,0
5,34,2,0
5,22,3,0
6,21,1,0
3,50,5,0
4,14,2,0
1,21,1,0
4,40,3,0
5,19,1,0
1,10,2,0
8,69,10,0
6,26,3,0
1,9,2,0
3,21,9,0
2,20,1,0
4,9,2,0
2,24,1,0
4,6,2,0
4,23,1,0
2,24,7,0
3,6,1,0
2,35,2,0
5,11,3,0
4,19,1,0
1,14,1,0
7,1,2,0
6,44,3,0
2,40,9,0
1,13,1,0
11,168,12,0
2,5,6,0
1,8,2,0
8,23,2,0
1,9,1,0
2,15,4,0
5,38,9,0
5,6,2,0
3,22,1,0
3,15,1,0
3,34,3,0
6,36,8,0
10,49,1,0
1,8,1,0
4,6,3,0
3,6,1,0
3,32,11,0
2,18,2,0
6,7,3,0
7,27,2,0
4,15,2,0
4,10,1,0
1,10,2,0
3,32,6,0
4,6,1,0
2,8,2,0
2,23,3,0
1,8,1,0
1,14,1,0
8,35,7,0
7,52,16,0
2,10,3,0
2,8,1,0
5,11,1,0
2,18,4,0
4,7,1,0
9,4,6,0
3,22,3,0
2,23,2,0
5,17,9,0
3,10,1,0
1,22,6,0
1,12,4,0
4,27,1,0
4,9,2,0
3,7,1,0
1,6,3,0
1,12,2,0
2,25,2,0
3,7,1,0
7,15,3,0
1,29,3,0
1,10,4,0
2,15,3,0
2,11,1,0
1,14,4,0
13,15,13,0
1,7,2,0
12,69,10,0
1,22,3,0
1,8,4,0
2,9,1,0
1,18,5,0
1,18,3,0
2,11,1,0
5,16,2,0
6,31,7,0
1,8,3,0
7,25,2,0
5,13,3,0
2,3,6,0
1,10,3,0
1,31,3,0
3,19,1,0
7,19,5,0
1,9,1,0
4,29,5,0
1,19,1,0
3,20,5,0
3,27,2,0
5,22,6,0
2,22,1,0
1,10,2,0
8,66,8,0
2,34,11,0
2,17,1,0
1,10,9,0
3,25,3,0
2,14,4,0
4,14,2,0
2,12,1,0
3,12,4,0
4,57,4,0
1,27,3,0
3,20,1,0
3,11,1,0
4,46,9,0
17,63,15,0
4,15,3,0
2,19,3,0
2,19,2,0
3,29,2,0
8,19,7,0
3,9,6,0
4,29,4,0
3,11,2,0
2,18,1,0
3,8,1,0
1,19,2,0
2,26,2,0
8,12,1,0
20,92,12,0
1,14,1,0
4,17,1,0
2,15,2,0
4,27,4,0
3,7,4,0
9,21,2,0
10,18,1,0
2,9,1,0
7,11,4,0
2,9,1,0
3,14,1,0
4,26,1,0
2,5,4,0
1,31,2,0
3,6,3,0
2,9,3,0
2,17,3,0
5,5,1,0
1,8,1,0
7,23,4,0
6,16,4,0
1,11,4,0
6,3,1,0
2,13,1,0
1,7,3,0
4,27,7,0
5,22,1,0
3,20,1,0
1,12,2,0
1,26,4,0
1,26,9,0
4,19,2,0
9,45,2,0
1,13,4,0
6,12,1,0
1,11,5,0
2,28,2,0
4,50,16,0
2,23,1,0
2,10,2,0
1,7,3,0
2,12,2,0
4,15,1,0
4,20,5,0
1,13,1,0
4,18,4,0
1,44,7,0
3,5,2,0
7,23,4,0
3,14,1,0
2,15,2,0
2,15,2,0
1,9,2,0
4,32,7,0
4,9,2,0
5,22,1,0
4,20,2,0
2,17,1,0
1,22,1,0
4,26,1,0
5,16,1,0
5,22,9,0
9,21,6,0
12,48,4,0
2,38,1,0
11,67,10,0
1,40,5,0
1,20,1,0
4,19,4,0
3,21,1,0
1,14,1,0
3,9,2,0
5,204,53,0
6,28,2,0
3,9,8,0
4,11,3,0
2,28,4,0
9,11,2,0
1,11,2,0
5,26,6,0
11,40,4,0
8,20,1,0
10,27,1,0
7,17,1,0
3,16,1,0
1,13,1,0
3,13,1,0
1,11,3,0
2,34,1,0
9,22,3,0
9,66,11,0
1,19,1,0
1,12,1,0
6,39,13,0
1,15,3,0
1,284,63,0
8,27,4,0
10,3,1,0
3,25,6,0
7,27,7,0
1,9,4,0
3,24,6,0
4,20,5,0
1,40,6,0
5,23,5,0
4,18,3,0
2,18,1,0
13,13,1,0
3,26,8,0
10,61,17,0
5,38,2,0
2,15,1,0
9,21,1,0
1,10,1,0
1,16,6,0
1,18,1,0
4,15,4,0
5,17,3,0
2,7,2,0
2,22,3,0
3,7,1,0
1,13,2,0
2,10,3,0
10,17,15,0
8,20,1,0
7,16,3,0
5,6,1,0
3,19,1,0
2,11,1,0
1,9,4,0
8,48,6,0
4,24,4,0
9,18,5,0
3,15,4,0
1,13,1,0
4,13,1,0
6,11,1,0
9,44,15,0
3,18,2,0
2,9,1,0
5,29,11,0
36,94,15,0
4,29,2,0
2,7,2,0
2,71,6,0
1,12,4,0
7,38,2,0
4,491,155,0
1,18,2,0
4,9,2,0
6,49,10,0
2,31,2,0
2,9,6,0
5,47,1,0
8,36,1,0
1,17,1,0
8,18,6,0
4,6,1,0
1,24,4,0
8,22,5,0
12,79,14,0
4,9,1,0
2,19,4,0
3,23,2,0
2,5,3,0
8,25,1,0
2,6,4,0
14,8,1,0
7,4,1,0
2,9,3,0
3,13,3,0
1,17,1,0
7,4,1,0
9,51,23,0
3,9,4,0
14,52,8,0
3,24,5,0
3,20,2,0
1,6,3,0
8,16,2,0
5,6,1,0
5,5,1,0
1,7,3,0
7,30,1,0
5,4,4,0
1,17,4,0
8,15,1,0
3,11,2,0
1,11,2,0
1,12,3,0
2,9,1,0
2,20,1,0
8,61,8,0
6,39,3,0
3,13,2,0
1,16,6,0
3,10,6,0
4,30,7,0
5,25,7,0
4,35,1,0
4,14,2,0
1,10,1,0
2,19,1,0
6,10,3,0
3,30,2,0
6,24,1,0
5,17,2,0
4,19,2,0
4,30,7,0
1,13,2,0
2,9,2,0
1,20,2,0
6,8,3,0
2,6,2,0
2,17,1,0
3,15,2,0
19,60,6,0
1,10,1,0
3,17,6,0
6,22,4,0
12,38,4,0
1,19,2,0
1,13,1,0
5,39,4,0
4,15,2,0
1,15,6,0
1,21,7,0
2,21,4,0
8,15,6,0
4,15,2,0
2,18,5,0
6,14,3,0
2,7,3,0
3,14,1,0
2,10,4,0
8,34,1,0
4,11,1,0
4,4,2,0
4,37,3,0
6,14,2,0
2,7,1,0
2,15,3,0
5,11,1,0
1,14,1,0
1,11,2,0
5,9,1,0
1,18,2,0
2,25,5,0
16,76,4,0
1,9,3,0
6,46,4,0
4,26,8,0
2,20,3,0
2,29,2,0
8,46,3,0
4,29,9,0
1,27,2,0
6,8,2,0
1,15,1,0
1,11,1,0
4,5,1,0
1,15,3,0
1,10,1,0
5,7,2,0
2,8,2,0
5,10,1,0
3,12,2,0
3,37,1,0
7,13,1,0
5,13,2,0
3,21,1,0
2,5,5,0
2,6,2,0
1,12,1,0
3,19,1,0
4,10,4,0
1,17,1,0
1,5,4,0
6,5,1,0
2,11,1,0
5,24,1,0
2,33,1,0
1,15,1,0
2,12,2,0
18,64,12,0
2,118,29,0
6,33,4,0
4,14,1,0
4,5,1,0
12,4,1,0
9,7,1,0
4,14,1,0
4,35,8,0
5,20,6,0
2,17,1,0
1,12,1,0
2,19,1,0
7,30,6,0
2,9,2,0
1,17,1,0
3,18,3,0
6,26,6,0
6,33,2,0
7,25,2,0
1,13,1,0
1,10,4,0
2,11,8,0
7,12,5,0
1,13,1,0
1,8,1,0
5,4,1,0
4,11,1,0
1,8,1,0
1,8,1,0
3,23,2,0
2,29,5,0
1,10,1,0
2,22,1,0
4,21,5,0
2,16,1,0
1,14,5,0
1,12,1,0
8,25,2,0
6,15,1,0
12,27,7,0
1,15,9,0
2,29,2,0
1,10,2,0
2,11,2,0
2,21,2,0
3,20,1,0
1,19,6,0
6,20,1,0
2,12,1,0
4,42,7,0
2,13,5,0
5,28,6,0
1,34,2,0
3,45,4,0
1,12,1,0
3,9,4,0
8,14,2,0
1,17,2,0
2,8,1,0
6,27,2,0
4,19,3,0
1,20,6,0
7,50,1,0
1,9,3,0
5,58,5,0
5,46,1,0
4,10,1,0
3,24,1,0
3,27,5,0
3,10,1,0
3,7,2,0
13,18,1,0
8,15,1,0
2,21,5,0
3,20,1,0
6,11,2,0
3,23,6,0
5,26,5,0
6,21,9,0
2,27,10,0
8,32,1,0
1,9,1,0
1,12,1,0
4,9,3,0
4,24,8,0
17,53,25,0
5,18,12,0
5,21,4,0
5,26,4,0
2,30,2,0
4,12,2,0
2,14,1,0
1,6,3,0
5,13,1,0
6,14,3,0
6,5,1,0
6,4,2,0
4,28,4,0
4,17,1,0
5,40,6,0
5,27,5,0
3,12,1,0
10,35,2,0
1,27,6,0
1,18,6,0
1,12,4,0
1,23,2,0
10,36,1,0
5,33,5,0
3,38,2,0
4,8,1,0
4,10,1,0
1,9,2,0
2,11,1,0
3,42,3,0
2,24,4,0
3,23,1,0
6,25,1,0
4,10,1,0
1,9,1,0
1,15,3,0
5,57,6,0
1,18,1,0
4,34,3,0
1,16,1,0
1,13,1,0
2,15,3,0
7,27,2,0
3,31,7,0
3,16,7,0
3,20,2,0
19,139,16,0
4,19,6,0
1,8,7,0
1,9,2,0
3,6,1,0
1,10,1,0
3,18,2,0
5,5,5,0
6,7,1,0
4,11,1,0
1,9,3,0
2,210,61,0
1,13,1,0
3,12,1,0
2,10,2,0
2,19,1,0
8,31,4,0
3,6,1,0
6,24,5,0
2,8,10,0
4,32,1,0
6,17,1,0
3,14,4,0
10,40,2,0
4,13,1,0
2,23,1,0
4,36,6,0
1,11,5,0
4,9,1,0
9,17,5,0
3,5,2,0
2,12,1,0
3,14,5,0
1,11,3,0
1,7,2,0
4,25,6,0
2,12,2,0
3,27,2,0
4,8,2,0
2,19,6,0
2,8,2,0
9,11,2,0
1,7,5,0
2,9,3,0
1,19,1,0
2,14,3,0
6,18,4,0
1,25,2,0
2,9,2,0
7,24,6,0
6,29,9,0
7,38,9,0
1,20,1,0
4,32,5,0
6,50,6,0
3,7,1,0
12,12,7,0
4,19,8,0
2,5,4,0
13,60,12,0
6,41,8,0
3,13,2,0
5,10,3,0
6,30,1,0
1,14,2,0
2,11,3,0
3,9,2,0
5,45,10,0
4,11,6,0
4,26,2,0
1,10,2,0
1,8,4,0
7,39,6,0
1,10,1,0
2,10,1,0
6,27,5,0
3,8,1,0
5,15,5,0
1,9,2,0
3,22,3,0
4,30,2,0
1,21,3,0
10,9,1,0
5,14,2,0
4,10,1,0
4,42,2,0
10,38,5,0
1,12,1,0
3,6,4,0
1,4,5,0
5,25,3,0
6,21,2,0
8,21,4,0
2,17,4,0
2,16,1,0
4,4,2,0
7,4,1,0
1,8,1,0
2,13,1,0
6,31,2,0
7,33,2,0
4,20,1,0
4,13,2,0
4,24,4,0
2,14,1,0
1,17,3,0
1,6,8,0
2,23,2,0
1,10,2,0
3,19,1,0
6,14,2,0
1,12,2,0
1,13,2,0
1,15,1,0
4,24,1,0
5,21,2,0
4,19,1,0
1,7,2,0
6,11,7,0
3,19,7,0
2,11,2,0
5,7,1,0
3,23,2,0
1,8,1,0
6,10,2,0
3,18,1,0
1,9,1,0
1,12,1,0
2,13,1,0
3,35,4,0
3,29,2,0
3,15,4,0
8,38,12,0
3,14,1,0
1,9,1,0
1,10,1,0
3,27,1,0
4,29,4,0
2,12,4,0
5,21,6,0
1,28,9,0
7,22,8,0
3,32,2,0
3,28,4,0
16,112,14,0
1,19,2,0
2,13,3,0
2,12,5,0
2,46,7,0
3,35,3,0
12,27,9,0
3,20,1,0
4,9,2,0
2,11,2,0
4,16,1,0
1,16,1,0
2,88,22,0
6,6,1,0
1,19,1,0
2,26,1,0
2,7,3,0
3,14,1,0
3,32,5,0
3,18,2,0
6,36,2,0
6,6,5,0
6,46,18,0
5,22,2,0
2,8,3,0
2,14,3,0
5,9,4,0
2,9,2,0
4,6,2,0
3,6,2,0
2,11,3,0
1,7,2,0
5,17,4,0
3,17,5,0
2,10,2,0
3,10,2,0
2,12,4,0
1,20,6,0
1,30,3,0
6,19,2,0
1,12,1,0
5,25,7,0
3,6,2,0
3,10,2,0
2,14,2,0
2,12,2,0
1,14,4,0
3,20,3,0
2,18,1,0
5,7,2,0
4,5,1,0
4,19,4,0
2,17,1,0
8,25,2,0
3,8,3,0
5,18,4,0
2,10,1,0
4,28,1,0
2,10,1,0
1,18,8,0
3,18,1,0
5,10,2,0
3,16,4,0
4,14,2,0
1,11,2,0
2,7,2,0
6,10,2,0
1,34,7,0
18,95,25,0
2,9,3,0
3,6,1,0
2,28,1,0
3,7,1,0
3,25,1,0
1,17,1,0
2,23,1,0
2,10,3,0
5,9,2,0
4,48,10,0
1,12,1,0
4,14,2,0
2,13,4,0
2,14,2,0
3,12,2,0
4,18,1,0
3,34,11,0
5,21,2,0
1,7,2,0
7,14,1,0
6,12,5,0
3,19,1,0
2,7,6,0
6,15,1,0
2,12,1,0
1,9,1,0
4,10,1,0
1,9,1,0
1,10,1,0
1,20,3,0
2,9,1,0
9,29,3,0
29,84,22,0
4,11,2,0
1,10,1,0
5,4,1,0
3,16,8,0
1,30,1,0
3,6,1,0
1,10,2,0
1,20,2,0
1,9,1,0
1,9,5,0
1,16,1,0
5,21,2,0
21,101,25,0
1,14,5,0
6,47,5,0
12,28,2,0
2,28,5,0
2,13,8,0
5,16,2,0
6,27,4,0
1,23,2,0
3,26,4,0
5,18,2,0
2,22,1,0
2,20,3,0
2,12,1,0
4,5,2,0
3,16,2,0
4,6,1,0
3,30,2,0
1,17,3,0
5,4,2,0
16,35,4,0
1,27,4,0
2,26,1,0
2,16,1,0
2,32,2,0
6,5,2,0
2,8,2,0
1,90,25,0
9,23,1,0
2,7,3,0
5,8,2,0
2,8,1,0
7,1,3,0
5,15,1,0
2,9,1,0
4,29,4,0
3,9,1,0
3,17,2,0
1,16,2,0
7,11,6,0
2,21,2,0
2,19,5,0
2,27,3,0
21,75,6,0
2,14,3,0
2,13,1,0
7,8,6,0
4,11,2,0
17,35,13,0
9,41,4,0
5,17,1,0
3,8,1,0
4,17,4,0
3,14,1,0
3,18,1,0
7,20,2,0
5,16,2,0
1,14,4,0
5,14,1,0
2,11,10,0
7,10,2,0
4,36,5,0
4,14,2,0
3,25,1,0
6,22,4,0
11,43,21,0
3,9,2,0
1,35,1,0
1,21,3,0
1,20,1,0
1,12,2,0
1,31,3,0
2,7,3,0
1,26,16,0
2,20,1,0
7,12,2,0
1,14,1,0
1,18,1,0
1,24,7,0
2,9,3,0
4,18,2,0
2,6,3,0
6,23,2,0
1,15,5,0
4,18,2,0
1,9,1,0
2,14,3,0
1,15,3,0
1,15,1,0
3,13,6,0
2,19,1,0
2,16,1,0
4,30,2,0
7,20,5,0
1,9,2,0
1,19,1,0
8,16,1,0
5,13,1,0
3,17,1,0
2,13,1,0
4,7,1,0
1,8,2,0
5,27,2,0
2,31,4,0
4,33,4,0
3,10,1,0
2,22,1,0
3,7,1,0
9,43,2,0
5,45,3,0
6,26,2,0
1,24,1,0
1,9,2,0
2,22,4,0
8,47,3,0
6,21,4,0
2,7,1,0
3,16,3,0
2,10,1,0
4,9,3,0
5,9,1,0
5,29,7,0
5,27,1,0
8,3,1,0
13,45,15,0
6,27,5,0
6,32,1,0
7,21,3,0
2,8,2,0
7,22,1,0
5,36,6,0
3,51,10,0
1,13,1,0
2,7,2,0
4,27,4,0
5,10,1,0
2,13,3,0
2,11,6,0
2,30,3,0
1,9,1,0
1,13,1,0
4,7,1,0
3,29,4,0
4,10,3,0
1,9,1,0
3,49,2,0
2,22,2,0
9,39,4,0
3,11,5,0
6,21,3,0
4,25,13,0
2,8,2,0
2,20,1,0
1,7,2,0
2,8,1,0
2,14,2,0
2,17,1,0
1,21,1,0
5,19,1,0
5,14,1,0
5,11,1,0
3,16,1,0
6,39,3,0
4,18,1,0
1,35,2,0
5,19,2,0
1,6,4,0
6,18,3,0
1,7,2,0
3,17,5,0
1,26,1,0
2,21,8,0
1,3,8,0
5,30,2,0
3,6,6,0
5,5,2,0
1,22,2,0
8,45,13,0
1,16,1,0
1,8,1,0
1,20,2,0
9,56,7,0
8,12,5,0
2,10,1,0
4,16,4,0
6,18,4,0
1,10,2,0
3,37,6,0
1,19,2,0
1,6,6,0
3,20,2,0
3,22,9,0
1,8,1,0
11,39,15,0
9,27,9,0
4,8,1,0
2,23,1,0
2,7,5,0
2,8,4,0
5,36,3,0
4,17,1,0
4,5,2,0
2,32,2,0
2,19,3,0
2,7,2,0
3,26,4,0
4,33,1,0
2,11,4,0
2,9,2,0
3,11,2,0
3,31,8,0
3,22,2,0
2,29,9,0
9,15,1,0
5,49,2,0
7,43,1,0
6,5,2,0
2,20,2,0
1,22,1,0
8,30,10,0
1,20,1,0
1,16,1,0
4,10,4,0
7,27,1,0
8,15,1,0
5,57,7,0
2,34,1,0
2,9,2,0
1,21,3,0
5,8,1,0
1,8,1,0
12,32,2,0
2,18,2,0
4,10,2,0
11,30,2,0
4,12,3,0
2,16,2,0
14,27,3,0
3,27,15,0
1,19,3,0
3,20,5,0
2,22,16,0
4,36,3,0
5,14,1,0
4,6,4,0
4,12,2,0
4,11,3,0
1,19,1,0
13,21,1,0
2,9,4,0
2,8,1,0
4,8,1,0
8,55,25,0
2,10,1,0
7,12,3,0
3,8,1,0
1,8,2,0
2,7,1,0
4,33,4,0
1,7,3,0
1,9,2,0
1,29,1,0
3,7,2,0
5,5,1,0
8,22,2,0
3,24,3,0
2,35,7,0
8,36,2,0
4,7,1,0
5,14,3,0
1,16,1,0
3,8,4,0
4,11,3,0
3,8,1,0
6,14,2,0
2,13,2,0
3,7,1,0
1,9,4,0
4,5,4,0
2,8,3,0
2,15,1,0
4,13,6,0
1,13,2,0
2,13,1,0
2,15,2,0
1,23,1,0
3,15,1,0
5,9,1,0
2,12,4,0
6,30,5,0
4,26,3,0
1,13,1,0
6,26,3,0
2,15,4,0
3,14,6,0
1,9,1,0
1,12,1,0
2,22,1,0
3,8,5,0
2,18,2,0
1,10,1,0
1,9,2,0
2,23,9,0
2,14,1,0
4,16,1,0
2,10,1,0
3,16,4,0
5,37,9,0
3,7,2,0
3,16,2,0
7,43,7,0
1,8,1,0
2,17,5,0
6,15,3,0
7,9,1,0
4,8,1,0
4,21,5,0
14,35,1,0
1,9,1,0
2,17,1,0
7,10,1,0
1,41,1,0
7,13,1,0
4,125,23,0
6,25,4,0
1,10,1,0
8,25,1,0
6,6,4,0
2,7,5,0
7,33,6,0
8,20,3,0
22,72,12,0
2,10,1,0
5,5,1,0
3,28,3,0
5,4,1,0
3,9,1,0
5,4,1,0
3,31,1,0
19,154,15,0
4,27,2,0
7,22,5,0
1,10,4,0
1,18,4,0
6,13,2,0
1,11,1,0
2,10,1,0
2,11,10,0
4,35,4,0
2,14,1,0
2,21,6,0
3,42,5,0
11,40,6,0
3,7,1,0
3,18,6,0
4,8,1,0
2,9,3,0
3,17,1,0
1,14,2,0
1,22,3,0
1,10,1,0
1,12,1,0
2,30,3,0
3,12,2,0
4,15,2,0
8,19,1,0
3,21,1,0
2,8,2,0
2,6,4,0
4,27,12,0
6,10,1,0
12,30,3,0
4,46,3,0
6,19,2,0
7,27,6,0
5,3,2,0
2,6,2,0
9,18,1,0
1,24,1,0
3,22,2,0
1,13,1,0
3,15,1,0
2,10,4,0
8,36,2,0
2,25,1,0
2,8,1,0
2,20,6,0
4,22,1,0
2,18,1,0
4,10,4,0
6,7,2,0
1,27,3,0
1,10,1,0
1,17,2,0
1,13,3,0
6,22,1,0
3,6,3,0
5,11,1,0
4,30,2,0
1,21,3,0
3,15,3,0
3,6,1,0
2,8,1,0
3,26,1,0
4,18,1,0
3,33,1,0
4,16,1,0
2,22,1,0
2,7,1,0
2,8,1,0
2,16,1,0
1,17,2,0
4,8,2,0
2,10,2,0
1,9,1,0
2,13,4,0
2,10,2,0
5,8,1,0
3,19,3,0
6,8,3,0
3,7,1,0
4,34,4,0
11,21,13,0
2,34,2,0
4,13,3,0
2,34,4,0
4,18,2,0
5,8,1,0
3,43,1,0
7,7,1,0
2,10,2,0
1,9,1,0
3,18,1,0
4,15,4,0
8,18,3,0
4,38,7,0
3,15,3,0
3,20,4,0
1,12,2,0
5,49,1,0
7,32,1,0
3,10,3,0
3,23,2,0
2,20,3,0
4,5,1,0
5,28,1,0
7,23,3,0
4,16,1,0
1,20,5,0
1,16,4,0
3,8,2,0
5,5,3,0
12,62,22,0
12,13,5,0
8,2,1,0
1,12,2,0
6,5,2,0
2,125,29,0
10,41,4,0
10,35,7,0
3,30,1,0
3,18,3,0
1,9,2,0
2,12,2,0
2,41,3,0
4,14,2,0
2,20,11,0
1,11,1,0
2,5,4,0
6,25,3,0
6,10,1,0
5,29,2,0
3,12,1,0
2,22,1,0
5,7,1,0
7,18,1,0
6,11,2,0
3,14,1,0
2,9,1,0
2,37,11,0
7,21,1,0
6,13,2,0
3,23,3,0
1,5,6,0
1,9,2,0
4,10,2,0
4,5,1,0
3,12,3,0
3,7,3,0
2,38,6,0
2,7,6,0
9,46,9,0
4,6,2,0
6,23,1,0
4,7,3,0
9,43,4,0
4,9,2,0
1,15,1,0
