17351,0.200622,1,26,5,0,0,0
17352,0,4,22,1,0,0,0
17353,0,1,11,1,0,0,0
17355,0,5,11,2,0,0,0
17356,0.219297,7,46,4,0,0,0
17357,0.216397,3,25,1,0,0,0
17358,0.101067,2,71,3,0,0,0
17360,0.168661,4,32,4,0,0,0
17361,0,2,9,2,0,0,0
17362,0,5,13,3,0,0,0
17363,0,1,14,4,0,0,0
17364,0.309543,4,9,5,0,0,0
17365,0.322757,1,15,1,0,0,0
17366,0,3,12,1,0,0,0
17367,0,1,13,4,0,0,0
17368,0.309543,3,14,1,0,0,0
17370,0,4,5,1,0,0,0
17371,0.309543,1,15,2,0,0,0
17372,0.56651,3,11,1,0,0,0
17373,0.33729,3,9,4,0,0,0
17374,0,4,6,1,0,0,0
17375,0.249882,2,16,6,0,0,0
17377,0,2,8,2,0,0,0
17378,0.258019,20,23,3,0,0,0
17379,0,2,8,1,0,0,0
17380,0.391244,2,18,6,0,0,0
17381,0.286397,2,15,3,0,0,0
17382,0.286397,3,16,1,0,0,0
17384,0,2,10,2,0,0,0
17385,0.187176,4,27,4,0,0,0
17386,0,3,5,2,0,0,0
17387,0,8,31,8,0,0,0
17388,0.235193,5,18,3,0,0,0
17389,0,1,10,4,0,0,0
17390,0.380947,2,18,7,0,0,0
17391,0,3,34,6,0,0,0
17393,0.153742,3,35,7,0,0,0
17394,0,5,6,2,0,0,0
17395,0,2,14,5,0,0,0
17396,0.266765,2,18,2,0,0,0
17398,0.468996,1,8,1,0,0,0
17399,0.127419,3,43,11,0,0,0
17400,0.309543,1,14,3,0,0,0
17401,0,1,30,4,0,0,0
17402,0.297472,2,14,3,0,0,0
17403,0.286397,4,15,1,0,0,0
17404,0,2,11,4,0,0,0
17405,0,1,14,1,0,0,0
17406,0,1,13,1,0,0,0
17408,0.309543,1,13,4,0,0,0
17409,0,1,6,7,0,0,0
17410,0.276195,5,13,3,0,0,0
17411,0.468996,1,8,1,0,0,0
17412,0.881291,3,21,6,0,0,0
17413,0,1,20,1,0,0,0
17414,0,7,11,1,0,0,0
17415,0,1,11,2,0,0,0
17416,0,2,7,3,0,0,0
17417,0.266765,7,14,1,0,0,0
17418,0.266765,6,15,1,0,0,0
17419,0.116115,6,55,3,0,0,0
17420,0,1,14,2,0,0,0
17421,0,4,66,4,0,0,0
17422,0,3,9,2,0,0,0
17423,0,4,9,2,0,0,0
17424,0.266765,1,20,1,0,0,0
17426,0,3,15,3,0,0,0
17427,0.168661,3,36,1,0,0,0
17428,0.33729,3,12,1,0,0,0
17430,0.522559,3,5,9,0,0,0
17431,0,3,15,2,0,0,0
17432,0.650022,3,4,5,0,0,0
17433,0,3,8,5,0,0,0
17434,0.353359,2,12,1,0,0,0
17435,0,1,10,1,0,0,0
17438,0,5,7,3,0,0,0
17439,0,1,24,3,0,0,0
17440,0,1,9,1,0,0,0
17441,0.56651,1,11,3,0,0,0
17442,0,2,8,4,0,0,0
17443,0.453716,2,17,2,0,0,0
17445,0,1,17,1,0,0,0
17448,0.249882,2,16,6,0,0,0
17449,0.286397,9,24,7,0,0,0
17450,0,7,4,4,0,0,0
17451,0.191433,6,26,2,0,0,0
17453,0,7,15,4,0,0,0
17454,0,1,11,4,0,0,0
17455,0,3,9,1,0,0,0
17456,0.146094,3,41,4,0,0,0
17458,0.522559,2,13,2,0,0,0
17459,0.297472,1,15,3,0,0,0
17460,0.439497,3,5,3,0,0,0
17461,0,4,7,1,0,0,0
17464,0.371232,2,9,3,0,0,0
17465,0.413817,2,8,2,0,0,0
17467,0.650022,1,22,1,0,0,0
17468,0,3,6,3,0,0,0
17469,0,1,17,2,0,0,0
17470,0.228538,3,18,6,0,0,0
17471,0.468996,2,4,4,0,0,0
17472,0.246023,7,35,7,0,0,0
17473,0.119116,10,42,10,0,0,0
17475,0.191433,6,26,2,0,0,0
17476,0,2,11,3,0,0,0
17477,0,5,12,1,0,0,0
17478,0,4,18,2,0,0,0
17479,0,6,23,1,0,0,0
17480,0.205593,4,26,1,0,0,0
17481,0,1,22,4,0,0,0
17482,0.309543,1,14,3,0,0,0
17483,0,1,8,4,0,0,0
17485,0,8,21,6,0,0,0
17487,0,10,73,8,0,0,0
17488,0.195909,2,28,3,0,0,0
17489,0,5,24,4,0,0,0
17491,0.439497,5,4,2,0,0,0
17493,0,2,23,4,0,0,0
17494,0.249882,2,19,3,0,0,0
17495,0.291818,5,61,12,0,0,0
17497,0,2,15,2,0,0,0
17498,0.391244,1,10,2,0,0,0
17499,0,4,14,1,0,0,0
17500,0,1,31,4,0,0,0
17501,0,5,14,3,0,0,0
17502,0,2,15,5,0,0,0
17503,0,1,8,3,0,0,0
17506,0.453716,7,7,7,0,0,0
17507,0.222285,2,23,3,0,0,0
17508,0.413817,2,8,2,0,0,0
17509,0.468996,1,6,3,0,0,0
17510,0,4,11,1,0,0,0
17511,0.205593,4,25,2,0,0,0
17513,0,4,28,3,0,0,0
17514,0,3,9,2,0,0,0
17516,0,2,7,2,0,0,0
17517,0.309543,1,14,3,0,0,0
17518,0.216397,7,13,9,0,0,0
17519,0,11,24,8,0,0,0
17520,0,2,8,4,0,0,0
17521,0.303375,2,28,7,0,0,0
17522,0,4,32,3,0,0,0
17523,0.231813,6,41,6,0,0,0
17524,0,4,20,7,0,0,0
17525,0,8,31,5,0,0,0
17526,0.371232,1,12,1,0,0,0
17527,0.205593,3,25,3,0,0,0
17528,0.249882,8,32,8,0,0,0
17529,0.191433,5,28,1,0,0,0
17530,0,5,15,5,0,0,0
17531,0,2,6,4,0,0,0
17532,0.195909,3,27,3,0,0,0
17533,0,2,18,3,0,0,0
17534,0,2,13,1,0,0,0
17535,0.183122,6,27,3,0,0,0
17536,0.189278,12,54,3,0,0,0
17537,0.309543,4,13,1,0,0,0
17539,0,7,21,1,0,0,0
17541,0,2,23,4,0,0,0
17543,0.148549,9,37,1,0,0,0
17544,0.127419,6,43,8,0,0,0
17545,0,1,13,2,0,0,0
17546,0.222285,5,17,6,0,0,0
17547,0,4,8,1,0,0,0
17548,0.146094,6,34,8,0,0,0
17549,0,7,10,2,0,0,0
17551,0,3,6,4,0,0,0
17553,0.216397,4,24,1,0,0,0
17554,0.345117,2,27,2,0,0,0
17555,0,11,21,3,0,0,0
17556,0.286397,5,13,2,0,0,0
17557,0,2,11,1,0,0,0
17558,0,1,11,2,0,0,0
17559,0,5,29,6,0,0,0
17560,0.10865,6,234,38,0,0,0
17561,0.15935,1,41,1,0,0,0
17562,0,1,15,2,0,0,0
17563,0.286397,2,14,4,0,0,0
17565,0.141441,5,37,8,0,0,0
17566,0.125658,7,50,1,0,0,0
17568,0.322757,1,11,5,0,0,0
17569,0.468996,1,7,2,0,0,0
17570,0,5,22,2,0,0,0
17571,0.439497,2,13,7,0,0,0
17572,0.216397,4,22,3,0,0,0
17574,0,3,5,3,0,0,0
17575,0,1,22,2,0,0,0
17576,0,1,22,1,0,0,0
17577,0,4,31,5,0,0,0
17578,0,3,13,1,0,0,0
17580,0,2,5,5,0,0,0
17581,0.33729,2,10,4,0,0,0
17582,0.266765,8,31,5,0,0,0
17583,0.228538,2,24,1,0,0,0
17584,0.322757,5,8,4,0,0,0
17585,0,6,17,7,0,0,0
17586,0.195909,5,27,1,0,0,0
17587,0.15935,2,38,3,0,0,0
17588,0.309543,1,16,1,0,0,0
17589,0.172037,17,20,2,0,0,0
17591,0.139233,10,40,1,0,0,0
17592,0.353359,3,9,3,0,0,0
17593,0,2,6,3,0,0,0
17594,0,6,4,1,0,0,0
17595,0.371232,1,12,1,0,0,0
17596,0.297472,3,11,5,0,0,0
17597,0.242292,4,19,2,0,0,0
17598,0,5,21,4,0,0,0
17599,0,3,5,2,0,0,0
17600,0,1,22,6,0,0,0
17601,0.391244,2,21,3,0,0,0
17602,0.151097,1,30,15,0,0,0
17603,0.210842,1,24,5,0,0,0
17605,0.353359,1,13,1,0,0,0
17606,0.222285,2,20,6,0,0,0
17607,0.205593,2,23,6,0,0,0
17609,0,1,13,1,0,0,0
17610,0.235193,4,18,4,0,0,0
17611,0,5,34,1,0,0,0
17612,0,2,12,4,0,0,0
17614,0,1,12,1,0,0,0
17615,0,5,24,1,0,0,0
17616,0,3,7,2,0,0,0
17617,0.100001,21,53,3,0,0,0
17618,0,4,8,3,0,0,0
17619,0.249882,2,21,1,0,0,0
17620,0,2,20,3,0,0,0
17621,0.297472,1,16,2,0,0,0
17622,0.371232,2,9,3,0,0,0
17623,0.100001,10,61,6,0,0,0
17624,0.322757,1,10,6,0,0,0
17625,0,2,6,4,0,0,0
17626,0.391244,3,9,1,0,0,0
17627,0,2,17,4,0,0,0
17628,0,1,17,4,0,0,0
17632,0,8,14,9,0,0,0
17633,0,4,27,3,0,0,0
17634,0.103275,10,52,12,0,0,0
17635,0,4,10,4,0,0,0
17636,0.249882,8,12,4,0,0,0
17638,0.286397,2,16,2,0,0,0
17639,0,1,15,2,0,0,0
17640,0,4,23,3,0,0,0
17641,0.503258,4,10,4,0,0,0
17642,0.309543,4,9,5,0,0,0
17643,0.165427,4,32,5,0,0,0
17644,0,1,9,2,0,0,0
17646,0.187176,3,28,4,0,0,0
17647,0,2,11,4,0,0,0
17649,0,1,13,1,0,0,0
17650,0,5,6,2,0,0,0
17653,0.439497,2,6,3,0,0,0
17655,0,1,22,2,0,0,0
17656,0.322757,5,10,2,0,0,0
17657,0.286397,3,15,2,0,0,0
17658,0,4,8,2,0,0,0
17660,0.33729,4,10,2,0,0,0
17661,0,7,27,3,0,0,0
17662,0.242292,3,21,1,0,0,0
17664,0.309543,2,14,2,0,0,0
17665,0.297472,1,10,8,0,0,0
17666,0.183122,4,25,7,0,0,0
17667,0.205593,6,17,8,0,0,0
17668,0,2,18,5,0,0,0
17670,0,6,11,3,0,0,0
17671,0,2,22,4,0,0,0
17672,0,4,28,12,0,0,0
17673,0,4,18,5,0,0,0
17674,0.413817,3,8,1,0,0,0
17676,0.371232,4,9,1,0,0,0
17677,0.269055,7,67,13,0,0,0
17678,0,1,10,6,0,0,0
17679,0,3,7,1,0,0,0
17680,0.143726,7,34,8,0,0,0
17681,0,5,37,2,0,0,0
17682,0,2,10,1,0,0,0
17683,0,2,31,8,0,0,0
17684,0,2,7,1,0,0,0
17685,0,3,4,13,0,0,0
17686,0.200622,10,17,5,0,0,0
17688,0.27139,6,30,7,0,0,0
17689,0.168661,6,33,1,0,0,0
17690,0.187176,2,29,4,0,0,0
17691,0,1,7,3,0,0,0
17692,0,3,11,4,0,0,0
17694,0.468996,1,4,5,0,0,0
17695,0.195909,2,24,7,0,0,0
17696,0,1,9,6,0,0,0
17697,0.309543,5,11,2,0,0,0
17698,0.322757,7,20,7,0,0,0
17699,0,2,9,3,0,0,0
17702,0,2,10,2,0,0,0
17704,0,2,19,1,0,0,0
17706,0,4,6,1,0,0,0
17707,0.303375,6,27,4,0,0,0
17708,0.168661,2,31,7,0,0,0
17711,0.266765,2,34,8,0,0,0
17712,0,1,8,1,0,0,0
17713,0.13304,11,40,3,0,0,0
17714,0,3,11,1,0,0,0
17715,0.153742,1,38,6,0,0,0
17716,0,1,3,6,0,0,0
17718,0.175565,3,31,4,0,0,0
17719,0.228538,2,40,12,0,0,0
17720,0,2,8,2,0,0,0
17721,0.362051,3,23,3,0,0,0
17722,0.353359,1,13,1,0,0,0
17723,0.439497,1,8,2,0,0,0
17724,0,2,13,3,0,0,0
17725,0,2,13,10,0,0,0
17726,0,1,21,4,0,0,0
17727,0.543564,2,20,2,0,0,0
17729,0,3,10,4,0,0,0
17730,0.193643,4,57,6,0,0,0
17732,0,4,14,2,0,0,0
17733,0,6,18,4,0,0,0
17735,0.322757,1,13,3,0,0,0
17736,0.309543,3,12,3,0,0,0
17737,0,7,55,4,0,0,0
17738,0.146094,9,33,6,0,0,0
17739,0.200622,2,24,6,0,0,0
17740,0,3,30,2,0,0,0
17741,0.543564,4,9,3,0,0,0
17742,0.131107,7,35,13,0,0,0
17743,0,1,13,1,0,0,0
17744,0.345117,6,23,2,0,0,0
17745,0.249882,5,18,1,0,0,0
17746,0.175565,4,32,2,0,0,0
17748,0,1,18,6,0,0,0
17749,0,4,24,6,0,0,0
17750,0,8,10,1,0,0,0
17752,0.210842,4,19,7,0,0,0
17753,0,4,13,1,0,0,0
17754,0,2,13,5,0,0,0
17755,0.205593,8,22,1,0,0,0
17757,0,4,19,2,0,0,0
17759,0,4,25,2,0,0,0
17760,0,1,25,1,0,0,0
17761,0,1,11,2,0,0,0
17762,0.235193,2,20,4,0,0,0
17763,0,7,19,2,0,0,0
17764,0.286397,3,9,8,0,0,0
17766,0.468996,1,4,5,0,0,0
17767,0,8,18,3,0,0,0
17768,0,1,15,1,0,0,0
17769,0.137099,2,44,6,0,0,0
17771,0,10,12,1,0,0,0
17772,0.143726,10,35,4,0,0,0
17773,0.129234,8,41,7,0,0,0
17774,0,2,10,2,0,0,0
17775,0.097941,11,49,19,0,0,0
17776,0.297472,2,25,11,0,0,0
17777,0.200622,4,20,8,0,0,0
17778,0,4,16,3,0,0,0
17779,0.129234,13,34,9,0,0,0
17780,0.320015,14,66,6,0,0,0
17781,0.222285,8,15,5,0,0,0
17782,0.33729,3,10,3,0,0,0
17783,0.353359,4,7,4,0,0,0
17784,0,2,25,3,0,0,0
17785,0,6,15,5,0,0,0
17786,0,6,34,1,0,0,0
17788,0,1,19,1,0,0,0
17789,0.222285,3,16,9,0,0,0
17790,0,2,7,2,0,0,0
17791,0.33729,1,13,2,0,0,0
17792,0,2,10,1,0,0,0
17793,0.468996,2,7,1,0,0,0
17794,0,1,4,5,0,0,0
17795,0,1,17,2,0,0,0
17797,0.391244,1,9,3,0,0,0
17798,0,6,7,1,0,0,0
17800,0.391244,6,25,8,0,0,0
17802,0.413817,2,5,5,0,0,0
17803,0,1,14,10,0,0,0
17804,0,3,82,17,0,0,0
17806,0.322757,5,8,4,0,0,0
17807,0,2,14,7,0,0,0
17808,0.258019,7,15,1,0,0,0
17809,0.148549,1,44,2,0,0,0
17810,0.398459,3,27,8,0,0,0
17811,0,3,13,3,0,0,0
17812,0.153742,1,39,5,0,0,0
17813,0.413817,2,8,2,0,0,0
17814,0.249882,1,17,6,0,0,0
17815,0.468996,5,4,1,0,0,0
17816,0.168661,7,27,6,0,0,0
17817,0,1,15,2,0,0,0
17820,0.56651,1,12,2,0,0,0
17821,0.515947,1,24,1,0,0,0
17822,0,4,4,3,0,0,0
17824,0,3,61,11,0,0,0
17825,0,3,7,2,0,0,0
17826,0.235193,5,15,6,0,0,0
17827,0.242292,8,15,2,0,0,0
17828,0.108023,7,47,16,0,0,0
17830,0,3,11,1,0,0,0
17831,0.139233,3,42,6,0,0,0
17832,0.143726,7,41,1,0,0,0
17833,0.322757,3,19,12,0,0,0
17834,0.228538,6,11,10,0,0,0
17835,0,2,15,2,0,0,0
17836,0,15,62,12,0,0,0
17837,0,5,37,6,0,0,0
17838,0,5,8,1,0,0,0
17839,0,2,24,5,0,0,0
17840,0.242292,1,19,5,0,0,0
17841,0,4,16,1,0,0,0
17842,0.286397,7,11,2,0,0,0
17843,0,3,11,3,0,0,0
17844,0,9,48,13,0,0,0
17845,0.228538,7,18,2,0,0,0
17846,0.242292,1,22,2,0,0,0
17847,0.222285,4,18,6,0,0,0
17848,0,3,32,2,0,0,0
17849,0,5,10,2,0,0,0
17850,0,4,23,1,0,0,0
17851,0.200622,7,22,3,0,0,0
17852,0,5,29,8,0,0,0
17853,0.258019,6,13,4,0,0,0
17854,0.093625,5,122,40,0,0,0
17855,0,6,26,1,0,0,0
17856,0.148549,11,33,3,0,0,0
17857,0.322757,6,8,3,0,0,0
17858,0,2,11,4,0,0,0
17859,0.402179,1,21,3,0,0,0
17863,0,3,7,4,0,0,0
17867,0,2,15,10,0,0,0
17868,0,1,10,1,0,0,0
17869,0.15935,3,39,1,0,0,0
17871,0,6,17,3,0,0,0
17872,0.529361,2,22,1,0,0,0
17874,0.413817,1,10,1,0,0,0
17875,0.242292,3,20,2,0,0,0
17876,0.322757,1,10,6,0,0,0
17877,0,1,11,2,0,0,0
17878,0.345117,5,17,9,0,0,0
17879,0.172037,3,33,3,0,0,0
17880,0.362051,4,24,1,0,0,0
17881,0,2,8,2,0,0,0
17882,0,3,10,1,0,0,0
17883,0.309543,10,21,5,0,0,0
17884,0,11,51,9,0,0,0
17885,0.228538,7,18,2,0,0,0
17886,0.080136,7,88,6,0,0,0
17887,0.125658,3,42,13,0,0,0
17888,0.105591,15,46,11,0,0,0
17889,0.297472,9,9,1,0,0,0
17890,0,1,11,3,0,0,0
17891,0,1,10,1,0,0,0
17892,0.353359,4,6,5,0,0,0
17893,0.101067,13,50,13,0,0,0
17894,0,2,13,6,0,0,0
17895,0.276195,1,19,1,0,0,0
17896,0,2,8,2,0,0,0
17897,0,2,4,4,0,0,0
17898,0,3,6,3,0,0,0
17901,0.228538,1,23,3,0,0,0
17902,0,5,5,1,0,0,0
17903,0.439497,3,5,3,0,0,0
17904,0,1,14,1,0,0,0
17905,0,14,66,9,0,0,0
17906,0.249882,2,16,6,0,0,0
17907,0.574636,3,14,5,0,0,0
17908,0.222285,3,23,2,0,0,0
17909,0.249882,3,35,10,0,0,0
17911,0.309543,2,12,4,0,0,0
17912,0.13304,10,43,1,0,0,0
17915,0,5,12,3,0,0,0
17917,0.281194,2,32,7,0,0,0
17918,0.175565,2,29,7,0,0,0
17922,0.353359,6,5,4,0,0,0
17924,0.276195,4,28,10,0,0,0
17925,0.205593,1,25,5,0,0,0
17926,0.222285,10,42,4,0,0,0
17927,0.080793,1,169,30,0,0,0
17929,0.371232,1,8,5,0,0,0
17930,0,1,10,2,0,0,0
17931,0.371232,2,11,1,0,0,0
17932,0,2,20,6,0,0,0
17933,0.195909,9,20,4,0,0,0
17934,0.297472,1,15,3,0,0,0
17935,0,4,8,2,0,0,0
17937,0,1,10,4,0,0,0
17939,0.33729,1,10,5,0,0,0
17940,0,3,18,5,0,0,0
17942,0.503258,3,12,3,0,0,0
17943,0.371232,3,35,4,0,0,0
17944,0,3,19,5,0,0,0
17946,0.222285,3,24,1,0,0,0
17947,0.439497,2,5,4,0,0,0
17948,0,8,24,6,0,0,0
17949,0.15935,1,34,8,0,0,0
17950,0.439497,1,5,5,0,0,0
17951,0,3,43,3,0,0,0
17952,0,4,30,8,0,0,0
17953,0.485461,1,15,3,0,0,0
17954,0,1,4,5,0,0,0
17955,0,1,8,4,0,0,0
17956,0.286397,9,9,2,0,0,0
17957,0.141441,5,36,9,0,0,0
17958,0.309543,1,12,5,0,0,0
17959,0.468996,1,5,4,0,0,0
17960,0,1,14,2,0,0,0
17961,0,1,7,3,0,0,0
17962,0.092277,17,57,11,0,0,0
17963,0,1,8,3,0,0,0
17965,0,2,12,11,0,0,0
17966,0.246023,14,71,13,0,0,0
17968,0,5,26,2,0,0,0
17969,0.200622,5,21,6,0,0,0
17970,0,2,12,1,0,0,0
17972,0.172037,10,26,3,0,0,0
17973,0.200622,9,69,18,0,0,0
17974,0.315997,5,23,7,0,0,0
17975,0,1,8,2,0,0,0
17976,0,2,13,6,0,0,0
17977,0.56651,6,7,2,0,0,0
17978,0.191433,3,20,11,0,0,0
17979,0.650022,5,12,1,0,0,0
17980,0,3,16,4,0,0,0
17981,0.165427,9,29,3,0,0,0
17982,0.131107,10,42,3,0,0,0
17983,0.468996,1,8,1,0,0,0
17984,0.106792,15,46,10,0,0,0
17985,0.749595,4,7,3,0,0,0
17986,0.249882,3,19,2,0,0,0
17987,0.371232,2,10,2,0,0,0
17988,0.141441,1,94,5,0,0,0
17989,0,1,14,2,0,0,0
17991,0.391244,4,6,3,0,0,0
17992,0.210842,10,17,3,0,0,0
17993,0.087281,5,68,18,0,0,0
17996,0,2,9,2,0,0,0
17997,0.391244,3,9,1,0,0,0
17998,0.439497,1,9,1,0,0,0
17999,0.235193,2,21,3,0,0,0
18000,0.33729,3,11,2,0,0,0
18001,0,11,10,6,0,0,0
18003,0,2,10,4,0,0,0
18004,0,1,17,4,0,0,0
18005,0,4,10,1,0,0,0
18006,0.235193,2,23,1,0,0,0
18007,0.193643,7,50,10,0,0,0
18008,0.205593,4,19,8,0,0,0
18010,0,2,13,4,0,0,0
18011,0.413817,2,17,5,0,0,0
18012,0.276195,7,30,5,0,0,0
18013,0,1,36,8,0,0,0
18015,0.12395,9,41,9,0,0,0
18016,0,1,14,3,0,0,0
18017,0.205593,3,14,14,0,0,0
18018,0.286397,4,15,1,0,0,0
18019,0.205593,5,21,5,0,0,0
18020,0.195909,8,22,3,0,0,0
18021,0.276195,2,18,1,0,0,0
18022,0,5,6,2,0,0,0
18023,0.242292,2,19,4,0,0,0
18024,0.468996,1,7,2,0,0,0
18026,0,2,10,2,0,0,0
18027,0.345117,2,24,5,0,0,0
18030,0,7,22,5,0,0,0
18031,0,3,10,1,0,0,0
18033,0.135036,5,43,5,0,0,0
18034,0.187176,13,18,4,0,0,0
18037,0.322757,1,15,1,0,0,0
18038,0,3,4,3,0,0,0
18039,0,1,23,6,0,0,0
18041,0.165427,7,60,15,0,0,0
18042,0.485461,1,14,4,0,0,0
18043,0.468996,1,18,1,0,0,0
18044,0.413817,3,6,3,0,0,0
18046,0.222285,3,22,3,0,0,0
18047,0,2,10,4,0,0,0
18048,0,1,8,1,0,0,0
18049,0.15935,2,36,5,0,0,0
18050,0,2,15,4,0,0,0
18051,0,2,16,2,0,0,0
18052,0.210842,2,24,4,0,0,0
18053,0.122292,6,48,6,0,0,0
18055,0,1,6,3,0,0,0
18056,0.258019,8,12,3,0,0,0
18057,0.262311,5,35,5,0,0,0
18058,0.491237,1,26,1,0,0,0
18060,0,2,28,5,0,0,0
18061,0,1,7,3,0,0,0
18064,0.309543,6,9,3,0,0,0
18065,0,3,8,2,0,0,0
18066,0,4,10,2,0,0,0
18067,0,4,18,2,0,0,0
18068,0,7,12,1,0,0,0
18070,0.172037,4,31,4,0,0,0
18071,0.309543,2,10,6,0,0,0
18072,0.097941,7,61,11,0,0,0
18073,0,3,6,1,0,0,0
18074,0,5,17,3,0,0,0
18075,0,1,9,1,0,0,0
18076,0,3,17,5,0,0,0
18079,0.468996,2,5,3,0,0,0
18080,0.249882,3,13,8,0,0,0
18082,0.281194,5,32,4,0,0,0
18083,0.266765,6,37,1,0,0,0
18085,0,3,28,3,0,0,0
18087,0.216397,4,16,9,0,0,0
18090,0.266765,7,14,1,0,0,0
18091,0.322757,4,12,1,0,0,0
18093,0.258019,5,16,2,0,0,0
18095,0,2,36,6,0,0,0
18097,0.329846,1,28,4,0,0,0
18100,0.266765,1,18,3,0,0,0
18101,0,5,10,4,0,0,0
18103,0,3,16,5,0,0,0
18104,0.195909,2,25,6,0,0,0
18105,0,6,18,1,0,0,0
18107,0.242292,8,15,2,0,0,0
18109,0,3,22,8,0,0,0
18110,0.276195,5,8,8,0,0,0
18111,0.33729,4,11,1,0,0,0
18113,0,4,18,2,0,0,0
18114,0,4,16,13,0,0,0
18115,0.33729,3,8,5,0,0,0
18116,0.365055,6,33,4,0,0,0
18117,0,3,7,3,0,0,0
18118,0.168661,4,35,1,0,0,0
18119,0.286397,2,14,4,0,0,0
18120,0,14,30,8,0,0,0
18121,0.141441,6,35,9,0,0,0
18122,0,1,9,3,0,0,0
18123,0,9,21,2,0,0,0
18124,0,4,19,3,0,0,0
18125,0.297472,5,10,4,0,0,0
18126,0.242292,5,19,1,0,0,0
18127,0,3,19,10,0,0,0
18129,0.291818,6,27,6,0,0,0
18131,0,4,40,8,0,0,0
18132,0.187176,4,25,6,0,0,0
18133,0.084996,11,66,17,0,0,0
18134,0.200622,8,20,4,0,0,0
18136,0.33729,2,13,1,0,0,0
18137,0.200622,4,24,4,0,0,0
18139,0,2,13,2,0,0,0
18140,0,2,8,4,0,0,0
18141,0,9,15,1,0,0,0
18142,0.391244,8,17,1,0,0,0
18144,0.249882,1,15,8,0,0,0
18145,0,2,15,1,0,0,0
18146,0,6,8,3,0,0,0
18147,0.276195,3,13,5,0,0,0
18148,0.235193,2,19,5,0,0,0
18149,0.187176,5,20,10,0,0,0
18150,0,3,14,2,0,0,0
18151,0.15935,1,37,5,0,0,0
18152,0.195909,9,18,6,0,0,0
18153,0,3,12,1,0,0,0
18154,0,2,10,4,0,0,0
18155,0,12,28,4,0,0,0
18156,0.468996,1,7,2,0,0,0
18157,0.258019,2,19,2,0,0,0
18158,0.276195,4,13,4,0,0,0
18161,0.222285,8,18,2,0,0,0
18162,0,1,36,2,0,0,0
18164,0,1,35,4,0,0,0
18165,0.139233,6,40,5,0,0,0
18166,0,3,6,2,0,0,0
18167,0.258019,3,17,3,0,0,0
18168,0.249882,5,16,3,0,0,0
18169,0.578795,4,23,2,0,0,0
18170,0.25593,6,76,11,0,0,0
18171,0,3,15,4,0,0,0
18173,0.203074,4,44,15,0,0,0
18174,0,4,13,3,0,0,0
18175,0.187176,2,26,7,0,0,0
18176,0.175565,7,26,5,0,0,0
18177,0.122292,11,39,10,0,0,0
18178,0,2,18,6,0,0,0
18179,0.391244,2,6,5,0,0,0
18180,0.33729,4,9,3,0,0,0
18181,0,4,11,3,0,0,0
18183,0.258019,2,15,6,0,0,0
18184,0,4,7,8,0,0,0
18186,0,1,29,6,0,0,0
18187,0,7,17,4,0,0,0
18188,0.242292,8,15,2,0,0,0
18189,0.168661,5,33,2,0,0,0
18190,0.187176,7,21,7,0,0,0
18192,0,3,9,1,0,0,0
18194,0.297472,11,56,9,0,0,0
18195,0,10,8,4,0,0,0
18196,0,1,6,6,0,0,0
18197,0.200622,1,28,3,0,0,0
18199,0,4,10,6,0,0,0
18200,0.402179,9,39,2,0,0,0
18201,0.249882,3,20,1,0,0,0
18203,0,6,14,1,0,0,0
18204,0,4,11,2,0,0,0
18205,0.168661,9,56,15,0,0,0
18207,0.439497,2,8,1,0,0,0
18209,0,10,19,10,0,0,0
18210,0.205593,4,24,3,0,0,0
18211,0.309543,1,15,2,0,0,0
18213,0.353359,1,26,3,0,0,0
18214,0.309543,5,8,5,0,0,0
18215,0,3,11,6,0,0,0
18216,0,1,11,2,0,0,0
18217,0,1,7,2,0,0,0
18218,0,4,18,1,0,0,0
18219,0.141441,1,43,6,0,0,0
18220,0.398459,7,27,4,0,0,0
18221,0,5,6,2,0,0,0
18222,0,2,8,6,0,0,0
18223,0.264517,10,66,13,0,0,0
18224,0,4,4,2,0,0,0
18225,0.391244,2,9,2,0,0,0
18226,0.380947,4,22,1,0,0,0
18227,0.231813,6,37,10,0,0,0
18228,0.103275,10,53,11,0,0,0
18229,0,2,18,7,0,0,0
18230,0.262311,2,35,8,0,0,0
18231,0.258019,8,14,1,0,0,0
18232,0.242292,3,19,3,0,0,0
18233,0,3,20,3,0,0,0
18234,0.60984,3,15,2,0,0,0
18235,0.082837,14,72,11,0,0,0
18237,0,3,19,5,0,0,0
18238,0,3,23,8,0,0,0
18239,0.084262,12,68,15,0,0,0
18240,0.249882,4,64,4,0,0,0
18241,0.286397,6,12,2,0,0,0
18242,0,6,9,1,0,0,0
18244,0.353359,1,12,2,0,0,0
18245,0.113274,4,55,7,0,0,0
18247,0.109286,5,58,6,0,0,0
18248,0.200622,3,22,7,0,0,0
18249,0.33729,1,14,1,0,0,0
18250,0,3,12,1,0,0,0
18251,0.151097,6,37,3,0,0,0
18255,0.222285,1,21,6,0,0,0
18259,0.353359,1,9,5,0,0,0
18260,0.184117,2,118,23,0,0,0
18262,0,1,13,3,0,0,0
18263,0.276195,3,30,9,0,0,0
18264,0,9,48,9,0,0,0
18265,0.362051,3,23,3,0,0,0
18266,0.315997,5,23,7,0,0,0
18267,0.195909,10,22,1,0,0,0
18268,0.216397,5,20,4,0,0,0
18269,0,3,7,4,0,0,0
18271,0.210842,2,26,2,0,0,0
18272,0.183122,4,31,1,0,0,0
